Muestreo,Fecha,Hora,Fecha-Hora,ZT,Notas,Promedio,APS1,APS2,APS3,APS4,RPS1,RPS2,RPS3,RPS4,ENV1,ENV2,ENV3,APS AVER,RPS AVER,ALL AVER,ENV AVER
690,,,06/03/2023 15:31,8.5,,,37.625,37.625,37.125,37.375,37.375,37.75,37.875,37.125,25.75,27,0,37.4375,37.53125,37.484375,26.375
691,,,06/03/2023 16:01,9,,,37.375,37.25,37.75,37,37,37.5,37.875,37.375,26,27.25,0,37.34375,37.4375,37.390625,26.625
692,,,06/03/2023 16:31,9.5,,,37.75,37.375,37.375,37.5,37.25,37.25,37.875,37.625,26.125,27.375,0,37.5,37.5,37.5,26.75
693,,,06/03/2023 17:01,10,,,37.75,37.5,36.875,37.5,37.5,37.625,37.125,37.875,26.25,27.5,0,37.40625,37.53125,37.46875,26.875
694,,,06/03/2023 17:31,10.5,,,38.5,37.75,38.125,38,38.375,38.5,38.125,38.5,26.5,27.875,0,38.09375,38.375,38.234375,27.1875
695,,,06/03/2023 18:01,11,,,38,37.625,37.875,37.5,37.875,38.625,38.125,38.75,26.625,27.875,0,37.75,38.34375,38.046875,27.25
696,,,06/03/2023 18:31,11.5,,,37.75,37.25,38,37.25,37.375,38.25,38.125,38,26.5,27.75,0,37.5625,37.9375,37.75,27.125
697,,,06/03/2023 19:01,12,,,37.75,38,37.875,37.75,37.375,38.5,37.875,37.875,26.5,27.625,0,37.84375,37.90625,37.875,27.0625
698,,,06/03/2023 19:31,12.5,,,38.125,38,37.875,37.625,37.75,38.25,38.25,37.75,26.375,26.875,0,37.90625,38,37.953125,26.625
699,,,06/03/2023 20:01,13,,,38.25,37.75,37.875,37.875,37.75,38.375,37.875,37.875,26.25,26.5,0,37.9375,37.96875,37.953125,26.375
700,,,06/03/2023 20:31,13.5,,,38.875,38.125,38.125,37.625,38,38.375,37.75,37.625,26.125,26.375,0,38.1875,37.9375,38.0625,26.25
701,,,06/03/2023 21:01,14,,,38.5,38.25,38.25,37.875,38.125,38.625,38.125,37.625,26,26.25,0,38.21875,38.125,38.171875,26.125
702,,,06/03/2023 21:31,14.5,,,38.625,38,38.125,38.5,38.25,38.625,38.25,38.125,25.875,26,0,38.3125,38.3125,38.3125,25.9375
703,,,06/03/2023 22:01,15,,,38,38,38,37.625,37.875,38.375,38.25,37.875,25.625,25.875,0,37.90625,38.09375,38,25.75
704,,,06/03/2023 22:31,15.5,,,38.25,37.75,38.125,38.75,37.625,38.375,38.5,37.5,25.5,25.625,0,38.21875,38,38.109375,25.5625
705,,,06/03/2023 23:01,16,,,39,37.875,38.125,38.75,38,38.75,39,38.125,25.375,25.375,0,38.4375,38.46875,38.453125,25.375
706,,,06/03/2023 23:31,16.5,,,38.375,38,37.75,38,38.125,38.625,38.25,38.125,25.125,25.25,0,38.03125,38.28125,38.15625,25.1875
707,,,07/03/2023 00:01,17,,,38.125,37.75,38.25,38.625,37.625,38.5,38.5,38.625,25,25.125,0,38.1875,38.3125,38.25,25.0625
708,,,07/03/2023 00:31,17.5,,,38.5,38.625,38,38.625,37.75,38.125,38.125,38.375,24.875,24.875,0,38.4375,38.09375,38.265625,24.875
709,,,07/03/2023 01:01,18,,,38,38,37.75,38,38.375,38.375,38.125,38.625,24.625,24.75,0,37.9375,38.375,38.15625,24.6875
710,,,07/03/2023 01:31,18.5,,,39.25,38.5,37.75,38.375,38.25,38.75,38.5,37.5,24.5,24.5,0,38.46875,38.25,38.359375,24.5
711,,,07/03/2023 02:01,19,,,39.125,38.625,37.875,38,38,38.875,38.5,37.375,24.25,24.25,0,38.40625,38.1875,38.296875,24.25
712,,,07/03/2023 02:31,19.5,,,38.625,38.125,38.25,38,38,38.125,38.5,37.125,24,24.125,0,38.25,37.9375,38.09375,24.0625
713,,,07/03/2023 03:01,20,,,38.375,37.75,38.25,38.125,38,38.625,39.25,37.625,23.75,23.875,0,38.125,38.375,38.25,23.8125
714,,,07/03/2023 03:31,20.5,,,38.25,38,38,38.375,38.25,38.625,38.5,37.75,23.625,23.75,0,38.15625,38.28125,38.21875,23.6875
715,,,07/03/2023 04:01,21,,,37.875,37.75,38.25,38.875,38.25,38.875,38.125,37.5,23.5,23.5,0,38.1875,38.1875,38.1875,23.5
716,,,07/03/2023 04:31,21.5,,,37.5,38.75,38.125,38.5,38.125,37.75,38.125,38.125,23.375,23.5,0,38.21875,38.03125,38.125,23.4375
717,,,07/03/2023 05:01,22,,,39,38.5,38.125,38,38.125,38.125,37.875,37.5,23.125,23.25,0,38.40625,37.90625,38.15625,23.1875
718,,,07/03/2023 05:31,22.5,,,38.5,38.125,38.375,37.25,38.375,38.125,38.375,37.375,23,23.125,0,38.0625,38.0625,38.0625,23.0625
719,,,07/03/2023 06:01,23,,,37.75,38.375,38.125,37.125,38.25,38.5,38.25,38.25,22.75,22.875,0,37.84375,38.3125,38.078125,22.8125
720,,,07/03/2023 06:31,23.5,,,37.625,37.625,37.625,37.5,37.375,38.375,38,38,22.5,22.625,0,37.59375,37.9375,37.765625,22.5625
721,,,07/03/2023 07:01,0,,,37.5,37.625,37.375,37.625,37.625,37.875,38.625,37.375,22.25,22.375,0,37.53125,37.875,37.703125,22.3125
722,,,07/03/2023 07:31,0.5,,,37.5,37.125,37.375,37.75,37.375,38,38.25,37.375,22.25,22.75,0,37.4375,37.75,37.59375,22.5
723,,,07/03/2023 08:01,1,,,37.75,37.75,37.125,37.375,37.375,37.875,37.75,37.25,22.25,22.875,0,37.5,37.5625,37.53125,22.5625
724,,,07/03/2023 08:31,1.5,,,37.5,37.25,37.375,37.125,37.5,37.875,38,37.25,22.375,23.125,0,37.3125,37.65625,37.484375,22.75
725,,,07/03/2023 09:01,2,,,37.5,37.5,37.5,37.375,37,37.875,37.875,38,22.75,23.375,0,37.46875,37.6875,37.578125,23.0625
726,,,07/03/2023 09:31,2.5,,,37.625,37.5,37.125,37.25,37.25,38.125,37.875,38.125,22.875,23.625,0,37.375,37.84375,37.609375,23.25
727,,,07/03/2023 10:01,3,,,37.375,37.5,37.25,37.25,37.125,38,37.625,37.5,23.125,23.875,0,37.34375,37.5625,37.453125,23.5
728,,,07/03/2023 10:31,3.5,,,37.375,36.75,37.125,37.375,37.5,37.625,37.5,37.25,23.375,24.25,0,37.15625,37.46875,37.3125,23.8125
729,,,07/03/2023 11:01,4,,,37.5,37,37.75,37.5,37.375,37.875,38,37.625,23.5,24.5,0,37.4375,37.71875,37.578125,24
730,,,07/03/2023 11:31,4.5,,,37.625,37,37.75,37.375,37,37.75,38.125,37.875,23.75,24.875,0,37.4375,37.6875,37.5625,24.3125
731,,,07/03/2023 12:01,5,,,37.75,37.5,37.375,37,37.25,37.625,38,37.75,24,25.125,0,37.40625,37.65625,37.53125,24.5625
732,,,07/03/2023 12:31,5.5,,,37.5,37.25,37.75,37.25,37.375,38,37.75,37.625,24.125,25.375,0,37.4375,37.6875,37.5625,24.75
733,,,07/03/2023 13:01,6,,,37.5,37.5,37.375,37.25,37.125,37.625,37.625,37.75,24.5,25.75,0,37.40625,37.53125,37.46875,25.125
734,,,07/03/2023 13:31,6.5,,,37.625,37.625,37.125,37.25,37.5,37.625,37.625,37.375,24.625,26,0,37.40625,37.53125,37.46875,25.3125
735,,,07/03/2023 14:01,7,,,37.5,37.625,37,37.25,37.25,37.875,37.5,37.125,24.875,26.25,0,37.34375,37.4375,37.390625,25.5625
736,,,07/03/2023 14:31,7.5,,,37.75,37.75,37.25,37.125,37.375,37.5,37.375,37.375,25.125,26.5,0,37.46875,37.40625,37.4375,25.8125
737,,,07/03/2023 15:01,8,,,37.75,37.875,37.875,37.25,37.25,37.5,37.75,37,25.375,26.75,0,37.6875,37.375,37.53125,26.0625
738,,,07/03/2023 15:31,8.5,,,37.75,37.125,37.75,37.375,36.875,37.5,37.75,37.125,25.625,27,0,37.5,37.3125,37.40625,26.3125
739,,,07/03/2023 16:01,9,,,37.625,37.25,37.375,37.5,37.125,37.875,37.625,37,25.875,27.125,0,37.4375,37.40625,37.421875,26.5
740,,,07/03/2023 16:31,9.5,,,37.375,37.375,37.5,37.5,36.875,38.125,37.625,37.25,26,27.25,0,37.4375,37.46875,37.453125,26.625
741,,,07/03/2023 17:01,10,,,37.5,37.25,37,37.25,37.375,38.125,37.875,37.125,26.25,27.5,0,37.25,37.625,37.4375,26.875
742,,,07/03/2023 17:31,10.5,,,37.875,37.25,37.5,37.5,37.375,38.125,37.375,37.375,26.375,27.625,0,37.53125,37.5625,37.546875,27
743,,,07/03/2023 18:01,11,,,37.625,37.5,37.25,37.375,37,37.875,37.75,37.875,26.5,27.625,0,37.4375,37.625,37.53125,27.0625
744,,,07/03/2023 18:31,11.5,,,38.125,37.75,37.75,37.75,37.625,38.125,38,38,26.625,27.875,0,37.84375,37.9375,37.890625,27.25
745,,,07/03/2023 19:01,12,,,37.875,37.5,37.75,37.875,37.5,38.625,38.125,38.375,26.75,27.625,0,37.75,38.15625,37.953125,27.1875
746,,,07/03/2023 19:31,12.5,,,38.25,37.75,37.875,37.625,37.625,38.375,38.125,37.875,26.5,27,0,37.875,38,37.9375,26.75
747,,,07/03/2023 20:01,13,,,38.25,38.5,37.75,37.375,37.875,37.75,38.25,37.625,26.5,26.75,0,37.96875,37.875,37.921875,26.625
748,,,07/03/2023 20:31,13.5,,,39.125,38.5,38,38.125,37.75,38,38,37.375,26.375,26.625,0,38.4375,37.78125,38.109375,26.5
749,,,07/03/2023 21:01,14,,,38.75,38.125,38.125,38.5,37.875,38.625,38.25,38.125,26.375,26.625,0,38.375,38.21875,38.296875,26.5
750,,,07/03/2023 21:31,14.5,,,38.25,38,38.125,38.125,38.25,38.5,38.125,38.25,26.25,26.5,0,38.125,38.28125,38.203125,26.375
751,,,07/03/2023 22:01,15,,,38.375,37.75,38.125,38.25,38.375,38.5,38.375,38.25,26,26.375,0,38.125,38.375,38.25,26.1875
752,,,07/03/2023 22:31,15.5,,,38.125,37.875,38.375,38.5,38.375,38.625,38.375,38.125,26,26.25,0,38.21875,38.375,38.296875,26.125
753,,,07/03/2023 23:01,16,,,38.125,38,38.625,38.75,38.375,38.875,38.625,37.875,25.75,26.125,0,38.375,38.4375,38.40625,25.9375
754,,,07/03/2023 23:31,16.5,,,38.625,38.125,38.375,38.75,38.375,38.625,38.375,38.25,25.625,25.875,0,38.46875,38.40625,38.4375,25.75
755,,,08/03/2023 00:01,17,,,39.125,37.75,38.125,38.25,37.75,37.875,38.125,38.625,25.375,25.625,0,38.3125,38.09375,38.203125,25.5
756,,,08/03/2023 00:31,17.5,,,39.125,38,38.125,38.25,38.125,38,38.5,38.875,25.125,25.5,0,38.375,38.375,38.375,25.3125
757,,,08/03/2023 01:01,18,,,38.5,38,38.25,37.75,38.375,38.625,38,38.5,25,25.125,0,38.125,38.375,38.25,25.0625
758,,,08/03/2023 01:31,18.5,,,38.375,38.25,37.875,38,38.125,38.75,38.25,38.125,24.625,25,0,38.125,38.3125,38.21875,24.8125
759,,,08/03/2023 02:01,19,,,38.125,38.125,38.125,38.75,38.5,38.25,38.625,37.875,24.5,24.75,0,38.28125,38.3125,38.296875,24.625
760,,,08/03/2023 02:31,19.5,,,37.875,38.125,38,38,38.375,39,38.375,37.625,24.25,24.375,0,38,38.34375,38.171875,24.3125
761,,,08/03/2023 03:01,20,,,37.875,38.625,37.625,37.625,38,38.625,38,37.5,24.125,24.125,0,37.9375,38.03125,37.984375,24.125
762,,,08/03/2023 03:31,20.5,,,39.25,38.5,38.25,37.875,38.625,38.625,38.125,37.625,23.75,24,0,38.46875,38.25,38.359375,23.875
763,,,08/03/2023 04:01,21,,,38.625,38.125,37.625,38,37.875,38.375,38.375,37.75,23.625,23.75,0,38.09375,38.09375,38.09375,23.6875
764,,,08/03/2023 04:31,21.5,,,37.875,38.125,37.875,39,38.25,38.5,38,38.125,23.375,23.625,0,38.21875,38.21875,38.21875,23.5
765,,,08/03/2023 05:01,22,,,37.5,38,38,38.75,38.375,38.875,38.375,38.5,23.25,23.375,0,38.0625,38.53125,38.296875,23.3125
766,,,08/03/2023 05:31,22.5,,,37.75,38.25,37.625,37.625,38.125,38.25,38.375,37.25,23.125,23.125,0,37.8125,38,37.90625,23.125
767,,,08/03/2023 06:01,23,,,37.75,38,38.25,37.75,37.375,38.625,38.375,38.125,22.875,22.875,0,37.9375,38.125,38.03125,22.875
768,,,08/03/2023 06:31,23.5,,,37.5,37.875,37.5,37.75,37.875,38.625,38,37.625,22.75,22.625,0,37.65625,38.03125,37.84375,22.6875
769,,,08/03/2023 07:01,0,,,37.375,37.75,37.125,37.25,37.25,38,37.875,37.625,22.5,22.375,0,37.375,37.6875,37.53125,22.4375
770,,,08/03/2023 07:31,0.5,,,37.25,37.25,37.375,37.125,37.25,38,37.875,37.5,22.375,22.875,0,37.25,37.65625,37.453125,22.625
771,,,08/03/2023 08:01,1,,,37.125,37.625,36.75,37.25,37.125,37.75,37.875,37.25,22.25,22.75,0,37.1875,37.5,37.34375,22.5
772,,,08/03/2023 08:31,1.5,,,37,37.5,36.75,37.25,37.125,38.25,38.125,37.5,22.5,22.875,0,37.125,37.75,37.4375,22.6875
773,,,08/03/2023 09:01,2,,,37.25,37.625,37.125,37.125,36.875,38,37.875,37.375,22.625,23.25,0,37.28125,37.53125,37.40625,22.9375
774,,,08/03/2023 09:31,2.5,,,37.375,37.625,36.5,37.25,37,37.625,37.75,38.375,22.875,23.5,0,37.1875,37.6875,37.4375,23.1875
775,,,08/03/2023 10:01,3,,,37.375,37.75,37,37.375,37.125,37.125,37.75,37.5,23,23.75,0,37.375,37.375,37.375,23.375
776,,,08/03/2023 10:31,3.5,,,37.375,37.75,37.375,37.875,37.25,37.75,37.75,37.375,23.25,24,0,37.59375,37.53125,37.5625,23.625
777,,,08/03/2023 11:01,4,,,37.25,37.625,37.25,37.5,37.375,37.625,37.5,37.5,23.5,24.375,0,37.40625,37.5,37.453125,23.9375
778,,,08/03/2023 11:31,4.5,,,37.375,37.5,37.625,36.875,36.75,38.25,37.25,37.125,23.75,24.75,0,37.34375,37.34375,37.34375,24.25
779,,,08/03/2023 12:01,5,,,37.375,37.375,37.25,37.25,37.25,37.875,37.125,37.5,24,25,0,37.3125,37.4375,37.375,24.5
780,,,08/03/2023 12:31,5.5,,,37.5,37.5,37.75,37.25,37.375,37.75,37.5,37.25,24.125,25.25,0,37.5,37.46875,37.484375,24.6875
781,,,08/03/2023 13:01,6,,,37.125,37.5,37.625,37.125,37.5,37.875,37.875,37.375,24.375,25.5,0,37.34375,37.65625,37.5,24.9375
782,,,08/03/2023 13:31,6.5,,,37.25,37.125,37.25,36.625,37.125,37.875,37.75,37.25,24.625,25.625,0,37.0625,37.5,37.28125,25.125
783,,,08/03/2023 14:01,7,,,38,37.25,37.25,37.375,37.875,37.75,37.25,37.25,25,26.375,0,37.46875,37.53125,37.5,25.6875
784,,,08/03/2023 14:31,7.5,,,37.375,37.375,37.375,37.75,37.5,38,38.125,38.5,25.125,26.25,0,37.46875,38.03125,37.75,25.6875
785,,,08/03/2023 15:01,8,,,37.5,37.625,37.5,37.125,37.5,38.125,37.625,37.875,25.25,26.375,0,37.4375,37.78125,37.609375,25.8125
786,,,08/03/2023 15:31,8.5,,,37.375,37.375,37,37.125,37.25,37.75,37.5,37.375,25.5,26.5,0,37.21875,37.46875,37.34375,26
787,,,08/03/2023 16:01,9,,,37.5,36.875,37.375,37.25,37.25,37.5,37,37.5,25.625,26.75,0,37.25,37.3125,37.28125,26.1875
788,,,08/03/2023 16:31,9.5,,,37.625,37.25,37.25,37.25,37.375,37.5,37.375,37.625,25.75,26.875,0,37.34375,37.46875,37.40625,26.3125
789,,,08/03/2023 17:01,10,,,37.5,37.375,36.875,36.875,37.125,37.875,37.5,37.5,25.875,27,0,37.15625,37.5,37.328125,26.4375
790,,,08/03/2023 17:31,10.5,,,37.625,37.625,37.25,36.625,37.125,37.875,37.25,37.625,26,27.125,0,37.28125,37.46875,37.375,26.5625
791,,,08/03/2023 18:01,11,,,37.375,37.625,37.25,37.125,37.375,37.5,37.75,37.625,26.125,27.125,0,37.34375,37.5625,37.453125,26.625
792,,,08/03/2023 18:31,11.5,,,37.625,37.5,37.5,36.875,37.125,38,37.875,37.875,26.25,27.125,0,37.375,37.71875,37.546875,26.6875
793,,,08/03/2023 19:01,12,,,38,37.25,37.5,37.75,37.5,38.125,38,38,26.125,27.125,0,37.625,37.90625,37.765625,26.625
794,,,08/03/2023 19:31,12.5,,,37.75,37.875,37.625,37.875,37.5,38.125,38.25,37.5,26.125,26.5,0,37.78125,37.84375,37.8125,26.3125
795,,,08/03/2023 20:01,13,,,38.125,38.875,37.875,37.875,37.625,38,38.25,38.375,26,26.25,0,38.1875,38.0625,38.125,26.125
796,,,08/03/2023 20:31,13.5,,,38.75,38,37.875,38,38.125,38.125,38,38.125,25.875,26.125,0,38.15625,38.09375,38.125,26
797,,,08/03/2023 21:01,14,,,38.5,37.75,37.5,37.875,38.25,38.375,38,38.125,25.875,26,0,37.90625,38.1875,38.046875,25.9375
798,,,08/03/2023 21:31,14.5,,,38,37.625,37.875,38.125,38.25,38.25,38.125,38.25,25.75,25.875,0,37.90625,38.21875,38.0625,25.8125
799,,,08/03/2023 22:01,15,,,38.125,38,37.875,38.25,38.875,38.25,38,38.125,25.625,25.75,0,38.0625,38.3125,38.1875,25.6875
800,,,08/03/2023 22:31,15.5,,,38.375,38.5,38.125,38.25,38.25,38.625,38.625,38.375,25.375,25.625,0,38.3125,38.46875,38.390625,25.5
801,,,08/03/2023 23:01,16,,,38.5,38.5,38.125,39.125,38.25,38.75,38.25,38.375,25.25,25.375,0,38.5625,38.40625,38.484375,25.3125
802,,,08/03/2023 23:31,16.5,,,38.625,38.5,37.875,38.625,38.125,38.5,38.375,38,25,25.125,0,38.40625,38.25,38.328125,25.0625
803,,,09/03/2023 00:01,17,,,38.375,38.125,38,38.25,38.25,37.875,38.875,38.375,24.875,25,0,38.1875,38.34375,38.265625,24.9375
804,,,09/03/2023 00:31,17.5,,,38.375,38.25,37.875,38.125,38.125,39,39,37.875,24.625,24.625,0,38.15625,38.5,38.328125,24.625
805,,,09/03/2023 01:01,18,,,38.75,38.125,38.25,37.625,37.75,39.125,38.625,38,24.5,24.5,0,38.1875,38.375,38.28125,24.5
806,,,09/03/2023 01:31,18.5,,,38.25,38.25,38.5,37.75,38.25,38.5,38.25,37.75,24.125,24.125,0,38.1875,38.1875,38.1875,24.125
807,,,09/03/2023 02:01,19,,,39,37.875,38,37.5,38.125,38.25,38.125,38,24,23.875,0,38.09375,38.125,38.109375,23.9375
808,,,09/03/2023 02:31,19.5,,,39.375,38.125,38.125,37.375,38.625,38.25,38,38,23.75,23.75,0,38.25,38.21875,38.234375,23.75
809,,,09/03/2023 03:01,20,,,38.375,38.5,38.125,38,38.25,38.75,39.125,37.875,23.75,23.5,0,38.25,38.5,38.375,23.625
810,,,09/03/2023 03:31,20.5,,,37.625,38.75,37.5,38.5,38.125,38.875,39,39,23.5,23.375,0,38.09375,38.75,38.421875,23.4375
811,,,09/03/2023 04:01,21,,,37.75,38.5,37.5,38.125,38.125,38.125,38.25,38.75,23.5,23.125,0,37.96875,38.3125,38.140625,23.3125
812,,,09/03/2023 04:31,21.5,,,37.625,37.875,37.75,38.125,38.375,38.375,38,38.375,23.25,23,0,37.84375,38.28125,38.0625,23.125
813,,,09/03/2023 05:01,22,,,38,37.625,38,37.625,38.375,38.375,37.75,37.75,23,22.75,0,37.8125,38.0625,37.9375,22.875
814,,,09/03/2023 05:31,22.5,,,38.5,37.625,37.75,38.375,38.25,39,38.375,36.875,22.75,22.5,0,38.0625,38.125,38.09375,22.625
815,,,09/03/2023 06:01,23,,,37.875,38,38.125,37.5,38.125,38.5,38.375,37.25,22.5,22.375,0,37.875,38.0625,37.96875,22.4375
816,,,09/03/2023 06:31,23.5,,,37.625,38,37.25,38,37.75,38.375,37.875,37.125,22.375,22,0,37.71875,37.78125,37.75,22.1875
817,,,09/03/2023 07:01,0,,,37.125,37.875,38,37.25,37.5,37.875,38.5,37.125,22.125,21.875,0,37.5625,37.75,37.65625,22
818,,,09/03/2023 07:31,0.5,,,37.125,37.75,37.5,38.25,37.5,37.75,37.75,37.25,22,22.375,0,37.65625,37.5625,37.609375,22.1875
819,,,09/03/2023 08:01,1,,,36.75,37.75,37.375,37.875,37.25,37.75,37.625,37.375,22,22.375,0,37.4375,37.5,37.46875,22.1875
820,,,09/03/2023 08:31,1.5,,,36.875,37.5,36.875,37.375,37.5,37.5,37.625,37.25,22.125,22.5,0,37.15625,37.46875,37.3125,22.3125
821,,,09/03/2023 09:01,2,,,37.375,37.5,37.375,37.125,37.5,37.25,37.625,37.25,22.25,22.75,0,37.34375,37.40625,37.375,22.5
822,,,09/03/2023 09:31,2.5,,,37.375,37.125,37.5,37.25,37.5,37.5,37.625,37.375,22.5,23,0,37.3125,37.5,37.40625,22.75
823,,,09/03/2023 10:01,3,,,36.625,37.125,37.375,37,37,37.75,37.625,38.125,22.75,23.375,0,37.03125,37.625,37.328125,23.0625
824,,,09/03/2023 10:31,3.5,,,36.875,37.375,37.25,37.375,37.5,38,37.25,38,23,23.625,0,37.21875,37.6875,37.453125,23.3125
825,,,09/03/2023 11:01,4,,,37.125,37.375,37.25,37,37.25,37.875,37.875,37.625,23.25,24,0,37.1875,37.65625,37.421875,23.625
826,,,09/03/2023 11:31,4.5,,,37.25,37.375,37.625,37,37.5,38.25,37.625,37,23.5,24.375,0,37.3125,37.59375,37.453125,23.9375
827,,,09/03/2023 12:01,5,,,37.375,37.125,37.5,37.5,37.125,37.375,37.375,38,23.75,24.625,0,37.375,37.46875,37.421875,24.1875
828,,,09/03/2023 12:31,5.5,,,37.25,37.5,37.125,37.25,37.375,37.75,37.5,37.625,24,25,0,37.28125,37.5625,37.421875,24.5
829,,,09/03/2023 13:01,6,,,37.375,37.375,37,37.125,37.375,37.625,37.75,37.625,24.375,25.25,0,37.21875,37.59375,37.40625,24.8125
830,,,09/03/2023 13:31,6.5,,,37.25,37,37.5,37,37.5,37.25,37.5,37.5,24.5,25.625,0,37.1875,37.4375,37.3125,25.0625
831,,,09/03/2023 14:01,7,,,37.75,37.5,37.625,37.25,37.5,37.375,37.625,37.5,24.625,25.75,0,37.53125,37.5,37.515625,25.1875
832,,,09/03/2023 14:31,7.5,,,37.875,37.75,37.375,37,37.375,37.625,37.625,37.5,24.875,26,0,37.5,37.53125,37.515625,25.4375
833,,,09/03/2023 15:01,8,,,37.5,37.375,37.5,36.875,37.375,37.5,37.375,37.375,25.125,26.125,0,37.3125,37.40625,37.359375,25.625
834,,,09/03/2023 15:31,8.5,,,37.375,37.75,37.25,37.375,37.5,37.5,37.375,37.375,25.25,26.375,0,37.4375,37.4375,37.4375,25.8125
835,,,09/03/2023 16:01,9,,,37.625,37.625,37.25,37.125,37.75,37.125,37.625,37.375,25.5,26.5,0,37.40625,37.46875,37.4375,26
836,,,09/03/2023 16:31,9.5,,,37.375,37.625,37.125,37,37.25,37.75,37.5,37.375,25.625,26.625,0,37.28125,37.46875,37.375,26.125
837,,,09/03/2023 17:01,10,,,37.625,37.5,37.125,36.875,37.125,37.75,37.375,37.375,25.75,26.875,0,37.28125,37.40625,37.34375,26.3125
838,,,09/03/2023 17:31,10.5,,,37.75,37.625,37.625,38.25,37.875,38.25,38,38.75,26.125,27.25,0,37.8125,38.21875,38.015625,26.6875
839,,,09/03/2023 18:01,11,,,37.5,37.625,37.5,37.375,37.125,37.875,37.875,38,26.25,27.25,0,37.5,37.71875,37.609375,26.75
840,,,09/03/2023 18:31,11.5,,,37.5,37.75,37.25,37.25,37.125,37.875,37.125,37.75,26.125,27.25,0,37.4375,37.46875,37.453125,26.6875
841,,,09/03/2023 19:01,12,,,37.875,37.25,37.75,37.375,37.25,37.875,37.375,37.75,26.125,27.125,0,37.5625,37.5625,37.5625,26.625
842,,,09/03/2023 19:31,12.5,,,38.125,39,37.875,37.5,37.75,38.5,38.125,37.375,26,26.375,0,38.125,37.9375,38.03125,26.1875
843,,,09/03/2023 20:01,13,,,37.875,38.625,37.625,37.25,37.75,38.25,37.875,38,25.875,26.25,0,37.84375,37.96875,37.90625,26.0625
844,,,09/03/2023 20:31,13.5,,,37.75,38.25,38,37.625,37.75,38.375,38.25,38,25.75,26.125,0,37.90625,38.09375,38,25.9375
845,,,09/03/2023 21:01,14,,,38.75,38,38.375,37.75,37.875,38.375,38.25,38,25.75,25.875,0,38.21875,38.125,38.171875,25.8125
846,,,09/03/2023 21:31,14.5,,,38.125,38,38,37.75,38.5,38.75,38.125,38,25.625,25.875,0,37.96875,38.34375,38.15625,25.75
847,,,09/03/2023 22:01,15,,,38.375,38,38,37.75,38.625,38.25,38,38.5,25.375,25.625,0,38.03125,38.34375,38.1875,25.5
848,,,09/03/2023 22:31,15.5,,,38.5,37.875,38.375,37.875,38.5,39,38.375,37.875,25.25,25.5,0,38.15625,38.4375,38.296875,25.375
849,,,09/03/2023 23:01,16,,,38.5,38.75,38.5,38.625,38.125,38.75,38.625,38.125,25.125,25.375,0,38.59375,38.40625,38.5,25.25
850,,,09/03/2023 23:31,16.5,,,38.125,38.625,38.25,37.875,38.25,38.5,38,38.625,25,25.125,0,38.21875,38.34375,38.28125,25.0625
851,,,10/03/2023 00:01,17,,,39,38.375,38.375,37.875,37.875,38.25,38.375,38.875,24.75,24.875,0,38.40625,38.34375,38.375,24.8125
852,,,10/03/2023 00:31,17.5,,,38.25,37.5,37.875,38,38.5,38.875,38.75,38.625,24.5,24.625,0,37.90625,38.6875,38.296875,24.5625
853,,,10/03/2023 01:01,18,,,38.75,37.75,38,37.875,38.25,38.625,38.5,38,24.375,24.375,0,38.09375,38.34375,38.21875,24.375
854,,,10/03/2023 01:31,18.5,,,37.75,38.375,38,38.75,38.25,38.375,38.375,37.5,24,24.125,0,38.21875,38.125,38.171875,24.0625
855,,,10/03/2023 02:01,19,,,38,38.5,38.375,38.125,38.5,38.5,38.125,37.5,23.875,23.875,0,38.25,38.15625,38.203125,23.875
856,,,10/03/2023 02:31,19.5,,,37.875,38.25,38.625,38.125,37.875,38.5,38.5,37.625,23.625,23.75,0,38.21875,38.125,38.171875,23.6875
857,,,10/03/2023 03:01,20,,,38.375,38,37.75,38.375,38.125,38.75,38.75,37.625,23.375,23.5,0,38.125,38.3125,38.21875,23.4375
858,,,10/03/2023 03:31,20.5,,,38.875,38.5,37.5,38,38.375,38.25,38.5,37.625,23.25,23.375,0,38.21875,38.1875,38.203125,23.3125
859,,,10/03/2023 04:01,21,,,38.5,38.75,38,37.875,38.125,38.5,38.25,38.25,23.125,23.25,0,38.28125,38.28125,38.28125,23.1875
860,,,10/03/2023 04:31,21.5,,,37.625,37.75,37.75,37.875,38.375,39,38.75,38.625,23,23,0,37.75,38.6875,38.21875,23
861,,,10/03/2023 05:01,22,,,38.125,38,37.5,37.75,38.25,38.625,38.625,37.875,22.75,22.75,0,37.84375,38.34375,38.09375,22.75
862,,,10/03/2023 05:31,22.5,,,38,38,38.125,38.375,38.25,38.5,38,37.875,22.625,22.625,0,38.125,38.15625,38.140625,22.625
863,,,10/03/2023 06:01,23,,,37.625,38.25,38.25,37.875,38.125,38.25,38.25,37.375,22.5,22.5,0,38,38,38,22.5
864,,,10/03/2023 06:31,23.5,,,37.5,38,37.75,37.125,37.875,38.625,38.5,37.625,22.25,22.375,0,37.59375,38.15625,37.875,22.3125
865,,,10/03/2023 07:01,0,,,37.75,37.5,37.375,37.375,37.25,37.875,38.25,37.25,22.125,22.125,0,37.5,37.65625,37.578125,22.125
866,,,10/03/2023 07:31,0.5,,,37.375,37.625,37.5,37.375,37.375,38.25,37.875,37.375,22.125,22.625,0,37.46875,37.71875,37.59375,22.375
